filename,latitude,longitude,date,scores
1409.jpg,41.769831590500004,-72.69036649569999,2011-06,0
4232.jpg,41.755416224,-72.68104829229999,2018-09,0
9443.jpg,41.788906929899994,-72.7087885453,2018-09,0
4064.jpg,41.777068029,-72.6729643653,2017-07,0
10537.jpg,41.7968684909,-72.6658306786,2018-10,1
7250.jpg,41.7463245644,-72.6851225077,2018-08,1
3957.jpg,41.7778173197,-72.6924351258,2011-07,1
443.jpg,41.7690833,-72.6859468,2018-10,0
5033.jpg,41.7825299,-72.6758407,2018-10,0
4258.jpg,41.7550282644,-72.6870695621,2018-08,0
1832.jpg,41.7650381643,-72.6915966317,2018-10,0
2381.jpg,41.7685605629,-72.69510708909999,2018-09,0
1149.jpg,41.7665031804,-72.6795060997,2018-07,0
3501.jpg,41.7796630261,-72.6849547699,2018-10,0
8383.jpg,41.7706482237,-72.7177981027,2018-09,1
10260.jpg,41.7377598666,-72.6905557508,2011-06,0
5270.jpg,41.7522218952,-72.6902709755,2018-09,1
3855.jpg,41.765086679,-72.7002969899,2018-08,0
8628.jpg,41.7670164135,-72.6498881541,2011-07,0
7687.jpg,41.7517327102,-72.66306876350001,2018-08,1
4249.jpg,41.7553814007,-72.6847480092,2017-07,1
2288.jpg,41.761608075,-72.6894222801,2018-07,0
531.jpg,41.7706803534,-72.6835114116,2011-06,0
240.jpg,41.766522,-72.68465570000002,2018-10,0
6621.jpg,41.7694177253,-72.657883831,2018-07,0
2810.jpg,41.7616624342,-72.6929583226,2011-06,0
1755.jpg,41.7622549922,-72.6854245197,2018-07,1
1395.jpg,41.7692685,-72.6905265,2018-07,1
4266.jpg,41.755300856,-72.6884298726,2017-07,1
762.jpg,41.7651318063,-72.685210235,2018-09,0
7891.jpg,41.772755814,-72.7157106726,2018-09,1
8802.jpg,41.747398161599996,-72.7063683539,2011-06,0
270.jpg,41.7665230563,-72.68545551,2018-10,0
0.jpg,41.7694646314,-72.6849587375,2018-09,0
10781.jpg,41.7380713044,-72.7011099479,2011-06,0
4190.jpg,41.7585374516,-72.67328128140001,2011-06,0
10755.jpg,41.7361464743,-72.6875983276,2018-08,1
243.jpg,41.7666456304,-72.6847924448,2017-07,0
7758.jpg,41.7447576609,-72.6879271115,2018-09,1
2133.jpg,41.7672643626,-72.6755578785,2018-07,1
409.jpg,41.7685934116,-72.6867424754,2018-07,0
1317.jpg,41.7654897,-72.68953379999998,2018-10,0
25.jpg,41.7692507459,-72.6847946107,2018-09,0
3458.jpg,41.7768576375,-72.6918160826,2018-10,0
1254.jpg,41.7636311463,-72.6853032904,2015-07,1
165.jpg,41.767056200000006,-72.6828931,2011-06,0
2145.jpg,41.7662658844,-72.6755639756,2018-09,0
8465.jpg,41.7905422332,-72.6991058201,2018-10,0
833.jpg,41.7666067197,-72.6879993107,2018-07,0
2805.jpg,41.761292965,-72.6928785608,2015-07,1
2329.jpg,41.763996,-72.6930993,2011-06,0
2251.jpg,41.760767533,-72.6855792507,2017-07,1
9951.jpg,41.7914790246,-72.7073601414,2018-09,0
5634.jpg,41.7660516103,-72.6619251954,2018-09,0
10275.jpg,41.7390556435,-72.697277669,2011-06,1
1232.jpg,41.7638177187,-72.6837474031,2017-07,0
11102.jpg,41.7774502165,-72.6422716962,2011-07,1
7422.jpg,41.7801096934,-72.7092997049,2018-10,1
10839.jpg,41.754038855,-72.7233045239,2011-10,1
3526.jpg,41.778919154099995,-72.67986878560001,2011-06,0
117.jpg,41.7680411248,-72.6830499481,2018-07,0
7175.jpg,41.755401113400005,-72.6612901635,2017-07,0
3819.jpg,41.7604600839,-72.69687359390001,2018-07,1
5496.jpg,41.783727722399995,-72.6861861437,2018-07,1
2591.jpg,41.7717838377,-72.67459028649999,2017-05,0
250.jpg,41.7666685,-72.6850181,2017-07,0
8344.jpg,41.7586706111,-72.7151391397,2018-09,1
787.jpg,41.7654493943,-72.6865142441,2018-09,0
11462.jpg,41.7971486904,-72.7054581731,2011-06,1
6116.jpg,41.770080963699996,-72.6602942911,2018-08,0
536.jpg,41.7705994241,-72.6835130739,2011-06,0
2363.jpg,41.766741,-72.6948417,2018-09,0
1833.jpg,41.765110442600005,-72.6916869754,2011-06,0
5625.jpg,41.7679487881,-72.6616381546,2017-07,0
4746.jpg,41.7534870431,-72.6840528587,2015-07,1
8415.jpg,41.7798256823,-72.7142331508,2011-06,1
4394.jpg,41.7712037,-72.701903,2017-07,1
2477.jpg,41.7746923,-72.6876765,2015-12,1
4740.jpg,41.7536574438,-72.68282237060001,2018-07,0
2950.jpg,41.7751155931,-72.6922592418,2018-07,1
192.jpg,41.767080819,-72.6840205391,2018-10,0
5709.jpg,41.7531395,-72.67369079999997,2017-03,0
5001.jpg,41.7838881949,-72.6847614391,2015-12,1
1472.jpg,41.7720232053,-72.6872169011,2018-10,0
10517.jpg,41.7991003,-72.6755806,2018-09,1
9404.jpg,41.7778625834,-72.71938118119998,2018-07,1
1471.jpg,41.7720232053,-72.6872169011,2018-10,0
5157.jpg,41.7616122792,-72.6659544449,2017-07,0
2876.jpg,41.7677902,-72.6965014,2018-09,0
5810.jpg,41.7553164999,-72.7008733034,2018-10,0
10636.jpg,41.7636312275,-72.6428588604,2018-10,0
7448.jpg,41.7852016552,-72.7026054726,2018-08,1
1927.jpg,41.771559860100005,-72.691491371,2011-06,0
3014.jpg,41.7778868,-72.68265550000002,2011-06,0
9944.jpg,41.7901520346,-72.7094635374,2018-09,0
6007.jpg,41.7866733477,-72.6826010731,2018-10,1
5035.jpg,41.7824479469,-72.6758637376,2018-10,0
10041.jpg,41.794424377,-72.66502442939999,2011-06,0
2396.jpg,41.7698061208,-72.6937645173,2018-09,0
5502.jpg,41.7853022957,-72.68419038319999,2015-12,1
9456.jpg,41.7910703186,-72.70429733579998,2011-10,1
4526.jpg,41.7818838826,-72.6787347951,2018-10,1
10301.jpg,41.7436418231,-72.7095399845,2011-06,0
7779.jpg,41.7464624399,-72.6959990825,2011-06,1
2065.jpg,41.7729065666,-72.6778406657,2018-09,0
3160.jpg,41.7638941581,-72.6726413474,2018-07,1
2276.jpg,41.7611066197,-72.6879612945,2018-09,1
6615.jpg,41.7709056363,-72.6581615553,2018-08,0
2151.jpg,41.7657524273,-72.6761445147,2018-07,1
4835.jpg,41.7611239853,-72.702024221,2018-08,0
4724.jpg,41.7538609,-72.67897420000001,2017-07,0
7266.jpg,41.7466435,-72.6909821,2015-07,0
5290.jpg,41.754171654400004,-72.6952173964,2017-07,1
8979.jpg,41.7933034,-72.6943739,2011-06,1
10127.jpg,41.766820113099996,-72.6443421018,2011-07,0
4288.jpg,41.756114337199996,-72.69299876779999,2017-07,1
8187.jpg,41.7507015,-72.66156059999999,2018-09,0
8902.jpg,41.7762973,-72.7179885,2018-12,1
1795.jpg,41.7631334544,-72.6891550596,2018-07,1
9633.jpg,41.7650291471,-72.6463644883,2018-08,0
3987.jpg,41.7794671677,-72.68733801239999,2011-06,1
11482.jpg,41.8004570397,-72.6948747975,2018-10,0
2443.jpg,41.7733750257,-72.6910045326,2011-06,0
2118.jpg,41.7686014304,-72.6754055983,2018-07,0
5046.jpg,41.7813288342,-72.6733957776,2011-06,0
8629.jpg,41.766648015,-72.6499088346,2011-07,1
4332.jpg,41.761307,-72.6999623,2011-10,0
3331.jpg,41.7626273489,-72.696528981,2018-07,0
1887.jpg,41.7687918,-72.692454,2018-03,0
9982.jpg,41.7959855932,-72.6936416721,2011-06,0
816.jpg,41.7659904376,-72.6878302065,2018-10,0
2371.jpg,41.7677753608,-72.6946286355,2018-09,0
4122.jpg,41.7684293365,-72.667948446,2017-07,0
4789.jpg,41.7552232996,-72.6940455239,2017-07,1
11344.jpg,41.7554411912,-72.7257826054,2011-10,1
4010.jpg,41.7807243487,-72.6828485824,2011-06,1
1648.jpg,41.7664370154,-72.6775412571,2018-07,1
11019.jpg,41.8004931,-72.6748529,2018-09,1
3180.jpg,41.7615846284,-72.6746445374,2018-09,0
7203.jpg,41.7499478759,-72.6687999627,2018-09,0
570.jpg,41.7698043338,-72.6820720666,2018-09,0
7959.jpg,41.7886040485,-72.7002951329,2011-06,1
9626.jpg,41.767700876,-72.6463230638,2016-10,1
3736.jpg,41.7565898669,-72.68248925729999,2018-09,1
5252.jpg,41.7523384657,-72.6855807955,2018-07,1
1624.jpg,41.768399,-72.676985,2015-03,0
4795.jpg,41.7555834,-72.6975075,2017-11,0
1468.jpg,41.7720232053,-72.6872169011,2018-10,0
2533.jpg,41.7759957031,-72.6802518027,2018-10,1
3595.jpg,41.7720678067,-72.6706532996,2011-10,0
821.jpg,41.766151669,-72.6880409646,2018-10,0
1611.jpg,41.7691145764,-72.6773573335,2018-09,0
1798.jpg,41.7632234,-72.6891521,2018-07,1
8016.jpg,41.7921388169,-72.6784162654,2018-09,1
8226.jpg,41.7445426185,-72.6753053792,2016-09,1
3105.jpg,41.7708006021,-72.6718800635,2008-07,0
5506.jpg,41.7853401028,-72.6830376921,2018-09,0
5080.jpg,41.7764475734,-72.6668421977,2017-07,1
1690.jpg,41.7638244225,-72.6797379689,2018-07,0
3716.jpg,41.7574514,-72.67863270000002,2018-07,0
10748.jpg,41.7361095473,-72.6838770867,2016-09,0
333.jpg,41.767336761799996,-72.6867234292,2018-09,0
8204.jpg,41.747342863600004,-72.66702212359999,2015-07,0
4465.jpg,41.7798620381,-72.6926106521,2015-08,1
6855.jpg,41.7628259048,-72.7112778864,2011-06,1
5987.jpg,41.7850148679,-72.6887885686,2011-06,1
10759.jpg,41.7365070233,-72.6898494899,2011-06,1
3077.jpg,41.7734862,-72.6734503,2018-09,0
6490.jpg,41.7866385242,-72.6879094392,2018-10,1
2256.jpg,41.760767533,-72.6855792507,2017-07,1
5847.jpg,41.7619947274,-72.7066936387,2018-10,0
9979.jpg,41.7959793113,-72.6951483424,2011-06,0
5231.jpg,41.7525543043,-72.6799643098,2018-09,0
10060.jpg,41.790119715,-72.6568134408,2018-09,0
4714.jpg,41.7550598,-72.6767007,2018-09,0
7252.jpg,41.7460843213,-72.6855446412,2018-08,1
3001.jpg,41.778075383200004,-72.68445825939999,2011-06,0
7569.jpg,41.7830092802,-72.6613991979,2018-07,0
3183.jpg,41.7612969892,-72.6749616038,2010-08,0
8997.jpg,41.794091823,-72.6865672588,2018-07,1
5072.jpg,41.7779336192,-72.6684255613,2018-09,1
2046.jpg,41.7742190699,-72.6802204879,2015-08,0
5040.jpg,41.7819233688,-72.67474951310001,2011-06,0
509.jpg,41.7711418434,-72.6847159161,2018-09,1
9946.jpg,41.7905847394,-72.7095241918,2018-09,0
2679.jpg,41.7625403,-72.67597909999998,2018-07,0
9964.jpg,41.7936895475,-72.70191247439999,2011-06,1
4289.jpg,41.7561182391,-72.6932204765,2017-07,1
4670.jpg,41.7604538001,-72.6685982695,2017-07,0
6187.jpg,41.7544177123,-72.6671387199,2015-07,0
896.jpg,41.76892470000001,-72.6886034,2018-07,1
5279.jpg,41.7531257135,-72.6931471695,2015-07,1
562.jpg,41.7700279127,-72.6822183772,2018-10,0
7906.jpg,41.7770196855,-72.7134887863,2018-09,1
8411.jpg,41.77884570000001,-72.7141015,2011-06,1
11018.jpg,41.8004931,-72.6748529,2018-09,1
10989.jpg,41.7994367396,-72.69091065010001,2017-07,1
6658.jpg,41.760190759699995,-72.6598797056,2018-09,0
10842.jpg,41.7547160217,-72.72393094649999,2011-10,1
2418.jpg,41.7717639483,-72.69326297399999,2018-09,0
1139.jpg,41.7675414374,-72.6791678087,2018-07,0
8934.jpg,41.785666144699995,-72.7106581444,2018-08,0
731.jpg,41.7652161,-72.6839838,2018-09,1
4500.jpg,41.7825432666,-72.68530560159999,2015-12,0
4734.jpg,41.7537298,-72.680825,2017-07,1
3126.jpg,41.768061999299995,-72.6713278403,2018-09,0
2394.jpg,41.7693414,-72.6941121,2018-02,0
1831.jpg,41.7648871,-72.691577,2018-10,0
6485.jpg,41.7865553413,-72.6896864505,2011-06,1
614.jpg,41.7684952425,-72.6811933698,2018-09,0
8437.jpg,41.7849545884,-72.7085641022,2018-10,1
9903.jpg,41.7781127929,-72.7213111203,2018-07,1
4695.jpg,41.756773714699996,-72.6726103352,2018-07,1
7601.jpg,41.7745629573,-72.6554902993,2018-09,0
8783.jpg,41.744223459699995,-72.6990146538,2018-09,1
140.jpg,41.7679595022,-72.68310299390001,2018-09,0
4165.jpg,41.7616519833,-72.6698428246,2017-07,0
3949.jpg,41.777440437399996,-72.69420978229999,2018-10,1
2235.jpg,41.760781578,-72.6828464444,2018-09,0
5817.jpg,41.75618370000001,-72.702021,2015-07,0
6026.jpg,41.7860440344,-72.6768744787,2011-06,1
4179.jpg,41.7596002,-72.67145190000002,2018-09,0
10820.jpg,41.7475801394,-72.7178316143,2011-10,1
10816.jpg,41.7468243236,-72.71636633050001,2017-07,1
10326.jpg,41.75057591,-72.7182821064,2018-09,0
8569.jpg,41.784846329699995,-72.6583698476,2017-07,0
11245.jpg,41.7346801945,-72.68239553069999,2011-06,0
4222.jpg,41.7557851134,-72.6790179796,2018-07,1
8183.jpg,41.751432970500005,-72.6603093484,2018-09,0
4418.jpg,41.7746447692,-72.6996352731,2018-10,0
7410.jpg,41.7772360294,-72.7117478953,2011-06,1
8698.jpg,41.747306,-72.66410359999998,2018-08,0
1274.jpg,41.763865739699995,-72.6866377395,2018-09,0
1334.jpg,41.7655548851,-72.6899541922,2018-10,0
2995.jpg,41.7766944914,-72.6859610896,2018-09,1
7127.jpg,41.767574860399996,-72.6559285115,2018-10,0
10551.jpg,41.7936925,-72.65952109999998,2018-07,0
10141.jpg,41.7617717,-72.645548,2018-08,1
8752.jpg,41.7420300633,-72.6859400651,2018-07,1
4423.jpg,41.775423322600005,-72.6992748544,2018-10,0
10777.jpg,41.7378738879,-72.6989914384,2018-07,0
1930.jpg,41.7717361668,-72.69144344899999,2011-06,0
843.jpg,41.7668943339,-72.6880123979,2018-07,0
10652.jpg,41.7570582554,-72.64525038720001,2018-07,1
4018.jpg,41.780946,-72.68093499999998,2018-10,1
9662.jpg,41.7552266,-72.6505489,2018-09,0
1243.jpg,41.7638167,-72.6844033,2018-09,0
449.jpg,41.7691586353,-72.6859528266,2018-10,0
9772.jpg,41.7403278982,-72.6957626635,2018-09,1
7326.jpg,41.7554993857,-72.7086315201,2018-07,1
10341.jpg,41.7553074925,-72.7219562746,2011-10,1
2412.jpg,41.7711737208,-72.6934416141,2018-09,0
2181.jpg,41.7631804775,-72.6776583138,2018-07,0
35.jpg,41.7690712302,-72.6846568401,2018-09,1
4100.jpg,41.771997074299996,-72.6685189191,2017-07,0
1052.jpg,41.7716159,-72.6809145,2011-06,0
7723.jpg,41.7461948854,-72.6747040378,2016-09,1
5518.jpg,41.7853055931,-72.6795804253,2018-10,1
6231.jpg,41.7498004981,-72.6792627932,2018-09,1
5422.jpg,41.7767522309,-72.703223257,2011-06,1
8528.jpg,41.7924142169,-72.6730709026,2018-09,0
11415.jpg,41.784091712199995,-72.7242867405,2016-10,1
5467.jpg,41.782683833200004,-72.6939175785,2011-06,1
7793.jpg,41.7481269379,-72.700442308,2011-06,1
9015.jpg,41.7950687,-72.67807049999998,2011-06,1
8234.jpg,41.7440560935,-72.6784909408,2015-07,1
8293.jpg,41.7468888199,-72.7014812804,2016-11,0
6120.jpg,41.7692765,-72.6598736,2018-07,0
6076.jpg,41.7787366,-72.66434509999998,2017-07,0
3086.jpg,41.772782906799996,-72.6726592406,2018-09,0
9291.jpg,41.7440092461,-72.7032073382,2016-11,0
5842.jpg,41.760776729899995,-72.7061880872,2018-07,1
716.jpg,41.765336220100004,-72.6831307308,2017-07,1
5464.jpg,41.7823349862,-72.6940353342,2011-06,1
3046.jpg,41.7765457714,-72.677516774,2011-06,1
8854.jpg,41.7611476783,-72.7182122497,2018-08,1
10153.jpg,41.7575611,-72.6469093,2018-07,0
6516.jpg,41.788088939299996,-72.6795491346,2011-06,0
186.jpg,41.767177344699995,-72.6839558331,2018-10,0
3172.jpg,41.762384819,-72.67375573359999,2018-07,0
3984.jpg,41.77941920000001,-72.6886192,2018-10,0
3942.jpg,41.7762660748,-72.69547202439999,2017-07,1
3988.jpg,41.7794671677,-72.68733801239999,2011-06,1
2045.jpg,41.7742190699,-72.6802204879,2015-08,0
5317.jpg,41.7573867153,-72.70085456689999,2018-10,0
5209.jpg,41.7540860756,-72.6746828784,2018-09,1
1502.jpg,41.7741714507,-72.68451623109999,2018-10,0
7640.jpg,41.7636637094,-72.654557455,2018-09,0
763.jpg,41.7651318063,-72.685210235,2018-09,0
3948.jpg,41.7774796112,-72.6943702347,2018-10,1
10785.jpg,41.7387672927,-72.7030799122,2011-06,1
272.jpg,41.7666968898,-72.685497852,2017-07,0
4205.jpg,41.7569949984,-72.6757558235,2017-07,1
8251.jpg,41.743316211,-72.6858135498,2018-09,1
450.jpg,41.7691586353,-72.6859528266,2018-10,0
6245.jpg,41.7491331316,-72.6833402129,2018-07,0
3096.jpg,41.7716254635,-72.6726580375,2011-06,0
4045.jpg,41.7790834239,-72.6762087712,2018-10,0
282.jpg,41.7666828037,-72.6858283242,2017-07,1
3859.jpg,41.7657078942,-72.7001891769,2018-07,0
8157.jpg,41.7583136298,-72.6547445855,2017-07,0
7821.jpg,41.7534615044,-72.7091003906,2018-07,0
3831.jpg,41.7618385529,-72.6981232499,2011-06,0
3224.jpg,41.7583972505,-72.6807511013,2018-09,0
10121.jpg,41.7694212012,-72.6443822032,2018-09,0
3336.jpg,41.7632104,-72.69702009999997,2017-07,1
9934.jpg,41.7875746962,-72.7137072472,2018-08,0
6851.jpg,41.761974966,-72.71077893020001,2011-06,1
11229.jpg,41.7357143407,-72.6733790454,2011-06,1
4012.jpg,41.780943802399996,-72.6824396984,2018-10,0
10647.jpg,41.7592879242,-72.6440499166,2018-09,0
3272.jpg,41.7580885746,-72.6887179751,2018-07,0
28.jpg,41.7691648906,-72.6847287204,2018-09,1
9748.jpg,41.7392522312,-72.6840677177,2016-09,1
5490.jpg,41.7837468993,-72.6876367661,2018-07,1
10840.jpg,41.7547097,-72.72350909999999,2011-10,1
10298.jpg,41.7430924809,-72.70805346479999,2018-07,0
8770.jpg,41.7426333773,-72.6940708763,2017-07,0
328.jpg,41.7671573177,-72.6865733752,2018-09,0
9135.jpg,41.764618331,-72.6485575549,2011-07,0
390.jpg,41.7681102109,-72.6869166078,2018-09,1
6575.jpg,41.7798399724,-72.6628479093,2017-07,0
1991.jpg,41.7733214901,-72.6859562141,2011-06,0
7614.jpg,41.771124744699996,-72.6543318848,2018-08,0
1786.jpg,41.7627916232,-72.6879194925,2018-09,0
2940.jpg,41.774596740300005,-72.69287364770001,2017-07,0
3267.jpg,41.75806710000001,-72.6878004,2018-09,1
293.jpg,41.766669819099995,-72.685990128,2017-07,1
5534.jpg,41.78378071,-72.6752479178,2018-10,0
3706.jpg,41.7581782594,-72.6769344419,2011-06,0
4825.jpg,41.7594409,-72.7005564,2018-10,0
7653.jpg,41.759714803,-72.6559240308,2017-07,0
395.jpg,41.7681102109,-72.6869166078,2018-09,1
786.jpg,41.765341677100004,-72.6865230766,2018-09,0
1173.jpg,41.7654735718,-72.6800577087,2018-07,0
9614.jpg,41.7720401586,-72.6466615586,2017-07,1
9745.jpg,41.739057690500005,-72.6825570078,2018-09,1
10744.jpg,41.7362338931,-72.681550769,2018-09,0
9649.jpg,41.7591412252,-72.6478671582,2018-07,0
1909.jpg,41.770334719299996,-72.6918243344,2011-06,0
3874.jpg,41.7678085,-72.70035240000001,2011-06,1
8152.jpg,41.7597842679,-72.65384132310001,2018-07,0
4639.jpg,41.7656444279,-72.66592804449999,2018-10,0
8513.jpg,41.7939505413,-72.6792141333,2018-10,1
4669.jpg,41.7604162,-72.66848,2017-07,0
6154.jpg,41.7614531959,-72.661154107,2018-09,0
6954.jpg,41.7850068066,-72.69945439029999,2011-06,1
5947.jpg,41.7816144045,-72.6990683376,2018-10,1
3523.jpg,41.7793112325,-72.6804957541,2018-10,1
8811.jpg,41.7494728066,-72.7091433866,2018-10,0
1815.jpg,41.7636557621,-72.6906297921,2018-09,1
8683.jpg,41.7505655087,-72.6588901559,2018-09,0
2417.jpg,41.7716763632,-72.6932903425,2018-09,0
8850.jpg,41.759960651,-72.71825201,2017-07,1
292.jpg,41.766669819099995,-72.685990128,2017-07,1
9687.jpg,41.7474719211,-72.6572782901,2018-09,0
606.jpg,41.7687013462,-72.681301162,2018-09,0
1394.jpg,41.7692685,-72.6905265,2018-07,1
7643.jpg,41.7628076285,-72.65466266680001,2018-07,0
2311.jpg,41.762776868,-72.69151808630002,2011-06,1
10788.jpg,41.7395340042,-72.7046492232,2011-06,0
6639.jpg,41.7643607575,-72.6584236504,2018-09,0
4039.jpg,41.779439018000005,-72.6763055073,2018-09,0
4110.jpg,41.7704131713,-72.66801655399999,2018-07,0
8620.jpg,41.769651052600004,-72.6503533355,2018-08,0
9265.jpg,41.7408875,-72.69160240000002,2016-09,0
11333.jpg,41.751414675300005,-72.7234927062,2011-10,1
5516.jpg,41.7854562826,-72.6802344667,2018-10,1
6529.jpg,41.7869519801,-72.6752375282,2011-06,0
2237.jpg,41.7612436347,-72.683414768,2018-07,0
4407.jpg,41.7735094018,-72.7008632191,2018-08,0
7682.jpg,41.7527194097,-72.6615160961,2018-08,0
10144.jpg,41.760962866,-72.6451658578,2018-07,0
6388.jpg,41.7706142019,-72.7098579555,2018-07,1
6017.jpg,41.786327278099996,-72.6792731053,2018-10,0
3835.jpg,41.7621658,-72.698543,2015-07,0
9825.jpg,41.7511258908,-72.7163936242,2018-09,1
3825.jpg,41.7613896,-72.6976564,2011-10,0
5166.jpg,41.7601925,-72.6664878,2018-09,0
484.jpg,41.7695582942,-72.6850306126,2018-09,0
550.jpg,41.7702957621,-72.6829025153,2011-06,0
8637.jpg,41.7640675475,-72.6507368458,2018-08,0
523.jpg,41.770770274899995,-72.6835095645,2011-06,0
6444.jpg,41.782506096700004,-72.7016420511,2011-06,1
1145.jpg,41.7664988,-72.67935909999999,2018-07,1
1666.jpg,41.7653599848,-72.6782177304,2018-09,0
8882.jpg,41.770440580300004,-72.7197951767,2018-09,1
7691.jpg,41.7509143,-72.6642078,2018-08,0
6386.jpg,41.7706152,-72.7099638,2018-07,1
537.jpg,41.7706571069,-72.6830499929,2011-06,0
3891.jpg,41.7704681878,-72.7001083777,2018-08,0
6300.jpg,41.7525885013,-72.6994934541,2011-06,0
6789.jpg,41.7501169896,-72.6978605455,2017-07,1
10610.jpg,41.7741736623,-72.64304106899999,2017-07,1
3782.jpg,41.7573166717,-72.6906104565,2011-06,1
444.jpg,41.7690833,-72.6859468,2018-10,0
3682.jpg,41.7604052989,-72.67344176659999,2018-07,1
11456.jpg,41.7962849,-72.7089098,2018-08,0
1657.jpg,41.7657188621,-72.67780030189999,2018-09,0
448.jpg,41.7691586353,-72.6859528266,2018-10,0
1267.jpg,41.763605669200004,-72.6863221497,2018-07,0
2018.jpg,41.7752274477,-72.6831441435,2011-06,0
1087.jpg,41.7700115037,-72.6798015279,2018-07,0
2188.jpg,41.7627024806,-72.6776923364,2011-07,1
5.jpg,41.76941779999999,-72.6849228,2018-09,0
2656.jpg,41.764468854499995,-72.6743768219,2015-07,0
263.jpg,41.7665917,-72.6852887,2018-10,0
2459.jpg,41.7739643965,-72.6898596549,2018-09,1
8508.jpg,41.793975860799996,-72.6817368355,2011-06,1
4014.jpg,41.7805534488,-72.6821050452,2018-10,1
2284.jpg,41.7613934815,-72.6892102132,2011-06,1
11267.jpg,41.7354553061,-72.6942248934,2011-06,0
447.jpg,41.7691586353,-72.6859528266,2018-10,0
1115.jpg,41.768521793699996,-72.6792837748,2018-07,1
7609.jpg,41.7725876277,-72.6547038408,2018-09,0
6893.jpg,41.772595177199996,-72.7118299521,2018-09,1
558.jpg,41.770115716199996,-72.6824261464,2018-10,0
5248.jpg,41.7523633034,-72.6845137623,2018-07,1
9784.jpg,41.7417017473,-72.7009067428,2011-06,0
3629.jpg,41.7673891543,-72.6693650538,2018-10,0
3259.jpg,41.7580305298,-72.68646685649999,2018-09,1
7305.jpg,41.75123120000001,-72.7034988,2016-11,0
1225.jpg,41.76401170000001,-72.68303470000002,2017-07,0
6482.jpg,41.7863580152,-72.6906315418,2018-10,1
3376.jpg,41.7681342319,-72.6984839297,2011-06,1
7071.jpg,41.7816736491,-72.6625033956,2018-07,0
890.jpg,41.76892470000001,-72.6886034,2018-07,1
11042.jpg,41.7968718077,-72.6630527321,2018-10,0
4938.jpg,41.778127293699995,-72.6980504732,2018-10,0
2636.jpg,41.7666090854,-72.67361683850001,2018-07,0
903.jpg,41.7689758,-72.68859609999998,2018-07,0
360.jpg,41.7675667584,-72.6871280285,2018-09,0
1577.jpg,41.7713398,-72.6787029,2018-10,0
5793.jpg,41.7529402453,-72.6969961143,2011-06,0
177.jpg,41.7672736194,-72.6838941363,2018-10,0
4194.jpg,41.758027163899996,-72.67336359229999,2011-06,1
7347.jpg,41.7601663796,-72.7122380677,2018-08,1
10051.jpg,41.7923405,-72.660358,2018-07,0
8196.jpg,41.748834176799996,-72.6640552092,2018-08,0
2728.jpg,41.7597047936,-72.6821598451,2018-09,1
4117.jpg,41.7693520866,-72.6677150566,2018-10,0
6278.jpg,41.7502623657,-72.6938480242,2018-07,1
7332.jpg,41.7568626842,-72.7099653936,2011-06,0
3170.jpg,41.7624318,-72.67354590000002,2016-09,0
4767.jpg,41.753812555799996,-72.689195187,2015-07,1
5690.jpg,41.7552863193,-72.6692806692,2015-07,0
3141.jpg,41.7659798,-72.6715317,2017-03,0
6169.jpg,41.7581009211,-72.6636010776,2011-06,0
11324.jpg,41.7481443748,-72.7207333129,2011-10,1
1221.jpg,41.7639134331,-72.6828815158,2017-07,1
8022.jpg,41.7920806745,-72.675882547,2015-08,1
5472.jpg,41.7830483321,-72.6926804379,2018-07,1
7340.jpg,41.758754726199996,-72.7110737197,2011-06,0
2343.jpg,41.7651496342,-72.693938934,2018-09,0
7973.jpg,41.7898835763,-72.69546273430001,2011-06,1
4247.jpg,41.7553879355,-72.6843261641,2017-07,1
6452.jpg,41.7834846426,-72.6991749938,2018-09,0
2161.jpg,41.7650063316,-72.67611058109999,2018-07,0
10692.jpg,41.7439626694,-72.6565824797,2018-07,0
1327.jpg,41.7656058644,-72.6897905495,2018-10,0
11285.jpg,41.7377049325,-72.7039395283,2011-06,1
8571.jpg,41.7842210392,-72.6577162555,2018-07,1
5900.jpg,41.7730194759,-72.7070515783,2018-08,0
2747.jpg,41.7592912156,-72.684554283,2018-09,0
4183.jpg,41.759153737,-72.672062521,2018-09,1
6371.jpg,41.7670256321,-72.7101032798,2018-10,0
1251.jpg,41.7636311463,-72.6853032904,2015-07,1
9172.jpg,41.752662631,-72.6545365969,2018-09,0
2628.jpg,41.767623195700004,-72.67365191399999,2010-08,0
1584.jpg,41.7708470852,-72.678224427,2018-10,0
1102.jpg,41.769444,-72.679375,2018-09,1
10114.jpg,41.772160416,-72.6449583124,2018-09,0
5673.jpg,41.7581705375,-72.6659173038,2018-07,0
2268.jpg,41.760945596199996,-72.6869202518,2018-09,1
10741.jpg,41.7363438777,-72.6802355574,2018-09,1
10556.jpg,41.7924896185,-72.6572570758,2018-07,0
3359.jpg,41.7659765881,-72.69866939180001,2018-07,1
4168.jpg,41.7612913893,-72.6699890026,2016-09,0
9173.jpg,41.7524464756,-72.6548632076,2018-09,0
5744.jpg,41.7506104084,-72.6831898317,2018-09,0
6969.jpg,41.7868027151,-72.69586077560001,2018-07,1
366.jpg,41.7681102109,-72.6869166078,2018-09,1
5115.jpg,41.7695524837,-72.6638721558,2018-10,0
129.jpg,41.7679595022,-72.68310299390001,2018-09,0
4156.jpg,41.763153672399994,-72.6689314064,2016-06,0
5165.jpg,41.7603315,-72.6663318,2011-06,0
